symbol,interval,estimator,imbalance_method,train_size,start_train_date,start_test_date,numeric_features,stop_loss,regression_times,regression_features,times_regression_profit_and_loss,calc_rsi,compare_models,n_jobs,use_gpu,verbose,normalize,fold,use_all_data_to_train,arguments,no_tune,save_model
BTCUSDT,30m,knn,repeatededitednearestneighbours,0.7,2010-01-01,2023-01-01,"quote_asset_volume,ema_XXXp",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
BTCUSDT,30m,knn,allknn,0.7,2010-01-01,2023-01-01,"quote_asset_volume,ema_XXXp",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
BTCUSDT,30m,knn,instancehardnessthreshold,0.7,2010-01-01,2023-01-01,"quote_asset_volume,ema_200p",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
BTCUSDT,30m,knn,repeatededitednearestneighbours,0.7,2010-01-01,2023-01-01,"quote_asset_volume,ema_200p",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
BTCUSDT,30m,knn,allknn,0.7,2010-01-01,2023-01-01,"quote_asset_volume,ema_200p",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
BTCUSDT,30m,knn,instancehardnessthreshold,0.7,2010-01-01,2023-01-01,"number_of_trades,rsi",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
BTCUSDT,30m,knn,repeatededitednearestneighbours,0.7,2010-01-01,2023-01-01,"number_of_trades,rsi",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
BTCUSDT,30m,knn,allknn,0.7,2010-01-01,2023-01-01,"number_of_trades,rsi",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
BTCUSDT,30m,knn,instancehardnessthreshold,0.7,2010-01-01,2023-01-01,"number_of_trades,ema_XXXp",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
BTCUSDT,30m,knn,repeatededitednearestneighbours,0.7,2010-01-01,2023-01-01,"number_of_trades,ema_XXXp",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
BTCUSDT,30m,knn,allknn,0.7,2010-01-01,2023-01-01,"number_of_trades,ema_XXXp",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
BTCUSDT,30m,knn,instancehardnessthreshold,0.7,2010-01-01,2023-01-01,"number_of_trades,ema_200p",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
BTCUSDT,30m,knn,repeatededitednearestneighbours,0.7,2010-01-01,2023-01-01,"number_of_trades,ema_200p",1.0,0,,48,True,False,20,False,False,True,3,False,"['-batch-training', '-calc-rsi', '-normalize', '-no-tune', '-n-jobs=20', '-symbol-list=BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,SOLUSDT,TRXUSDT,DOTUSDT,MATICUSDT,LTCUSDT,BCHUSDT,AVAXUSDT,XLMUSDT,LINKUSDT,XMRUSDT,UNIUSDT,ATOMUSDT', '-interval-list=30m', '-estimator-list=knn', '-stop-loss-list=1.0', '-numeric-features=quote_asset_volume,number_of_trades', '-regression-PnL-list=48', '-regression-times-list=0', '-start-train-date=2010-01-01', '-start-test-date=2023-01-01']",True,False
