date;symbol;interval;estimator;fix_imbalance_method;stop_loss;times_regression_profit_and_loss;features;final_value;score
2023-10-15 05:29:17;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'taker_buy_base_asset_volume', 'rsi'];66.21952559286045;[CAI_1.0=0.08][ESTAVEL=0.51][SOBE_1.0=0.25]
2023-10-15 16:10:33;BTCUSDT;1h;knn;allknn;1.0;24;['open_time', 'status', 'close', 'volume', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'rsi'];66.50936585946734;[CAI_1.0=0.46][ESTAVEL=0.24][SOBE_1.0=0.45]
2023-10-14 19:46:26;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'ema_24p'];67.20489424355227;[CAI_1.0=0.13][ESTAVEL=0.46][SOBE_1.0=0.19]
2023-10-15 10:38:43;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'taker_buy_quote_asset_volume', 'rsi'];67.5388745695468;[CAI_1.0=0.23][ESTAVEL=0.61][SOBE_1.0=0.37]
2023-10-14 19:51:33;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'ema_200p'];68.07240476385361;[CAI_1.0=0.11][ESTAVEL=0.55][SOBE_1.0=0.20]
2023-10-15 19:55:41;BTCUSDT;1h;knn;allknn;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'number_of_trades', 'taker_buy_quote_asset_volume', 'rsi', 'ema_24p', 'ema_200p'];69.55844007183487;[CAI_1.0=0.42][ESTAVEL=0.26][SOBE_1.0=0.47]
2023-10-14 19:19:56;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'number_of_trades', 'rsi'];69.74715690570946;[CAI_1.0=0.28][ESTAVEL=0.44][SOBE_1.0=0.16]
2023-10-15 02:15:14;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'rsi', 'ema_200p'];73.98094008413288;[CAI_1.0=0.01][ESTAVEL=0.99][SOBE_1.0=0.00]
2023-10-14 19:24:57;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'number_of_trades', 'ema_24p'];74.10535493989131;[CAI_1.0=0.05][ESTAVEL=0.93][SOBE_1.0=0.03]
2023-10-14 23:49:42;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'number_of_trades', 'rsi'];75.61454050443801;[CAI_1.0=0.17][ESTAVEL=0.58][SOBE_1.0=0.12]
2023-10-14 17:02:59;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_quote_asset_volume'];75.9532382317966;[CAI_1.0=0.12][ESTAVEL=0.57][SOBE_1.0=0.10]
2023-10-15 06:51:12;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume'];77.12564460535395;[CAI_1.0=0.05][ESTAVEL=0.75][SOBE_1.0=0.07]
2023-10-15 18:15:56;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'rsi', 'ema_24p'];78.83189833711761;[CAI_1.0=0.27][ESTAVEL=0.46][SOBE_1.0=0.36]
2023-10-15 03:45:08;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'rsi', 'ema_200p'];79.70956959954906;[CAI_1.0=0.13][ESTAVEL=0.55][SOBE_1.0=0.23]
2023-10-14 22:21:43;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_base_asset_volume', 'ema_24p'];80.96236180811525;[CAI_1.0=0.04][ESTAVEL=0.50][SOBE_1.0=0.25]
2023-10-15 11:08:58;BTCUSDT;1h;knn;allknn;1.0;24;['open_time', 'status', 'volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_200p'];81.36943222097138;[CAI_1.0=0.39][ESTAVEL=0.35][SOBE_1.0=0.27]
2023-10-15 04:29:33;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'quote_asset_volume', 'taker_buy_quote_asset_volume'];82.20729589337714;[CAI_1.0=0.04][ESTAVEL=0.76][SOBE_1.0=0.07]
2023-10-15 06:27:18;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'number_of_trades', 'taker_buy_quote_asset_volume'];82.72669558856009;[CAI_1.0=0.02][ESTAVEL=0.74][SOBE_1.0=0.10]
2023-10-14 23:55:27;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'number_of_trades', 'ema_24p'];83.48241803778238;[CAI_1.0=0.09][ESTAVEL=0.76][SOBE_1.0=0.03]
2023-10-15 17:10:55;BTCUSDT;1h;knn;repeatededitednearestneighbours;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_200p'];85.5275927720966;[CAI_1.0=0.36][ESTAVEL=0.40][SOBE_1.0=0.29]
2023-10-15 03:39:41;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'rsi', 'ema_24p'];86.07274153613751;[CAI_1.0=0.13][ESTAVEL=0.50][SOBE_1.0=0.22]
2023-10-14 20:11:54;BTCUSDT;1h;knn;allknn;1.0;24;['open_time', 'status', 'rsi', 'ema_24p'];86.99467950683865;[CAI_1.0=0.50][ESTAVEL=0.11][SOBE_1.0=0.43]
2023-10-14 19:30:09;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'number_of_trades', 'ema_200p'];87.37834055584165;[CAI_1.0=0.10][ESTAVEL=0.87][SOBE_1.0=0.04]
2023-10-15 10:26:08;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'rsi'];87.7009450375013;[CAI_1.0=0.17][ESTAVEL=0.53][SOBE_1.0=0.12]
2023-10-14 21:58:59;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'number_of_trades', 'ema_24p'];88.58608573499481;[CAI_1.0=0.04][ESTAVEL=0.94][SOBE_1.0=0.01]
2023-10-14 21:24:38;BTCUSDT;1h;knn;tomeklinks;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'rsi'];88.67221011385644;[CAI_1.0=0.46][ESTAVEL=0.07][SOBE_1.0=0.52]
2023-10-15 13:26:18;BTCUSDT;1h;knn;repeatededitednearestneighbours;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'number_of_trades', 'taker_buy_quote_asset_volume', 'ema_200p'];88.7180272016627;[CAI_1.0=0.42][ESTAVEL=0.39][SOBE_1.0=0.31]
2023-10-15 03:17:23;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'number_of_trades', 'ema_24p', 'ema_200p'];89.63332186963207;[CAI_1.0=0.03][ESTAVEL=0.79][SOBE_1.0=0.09]
2023-10-14 18:27:35;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'ema_24p'];90.19980607038596;[CAI_1.0=0.10][ESTAVEL=0.53][SOBE_1.0=0.20]
2023-10-14 21:24:29;BTCUSDT;1h;knn;onesidedselection;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'rsi'];90.36978771840953;[CAI_1.0=0.46][ESTAVEL=0.07][SOBE_1.0=0.52]
2023-10-15 03:06:20;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'number_of_trades', 'rsi', 'ema_24p'];91.57934840321236;[CAI_1.0=0.11][ESTAVEL=0.88][SOBE_1.0=0.04]
2023-10-15 14:33:50;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_200p'];91.59943281619238;[CAI_1.0=0.32][ESTAVEL=0.43][SOBE_1.0=0.35]
2023-10-15 08:32:39;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'number_of_trades', 'rsi', 'ema_24p'];91.73993189020048;[CAI_1.0=0.05][ESTAVEL=0.93][SOBE_1.0=0.02]
2023-10-15 17:55:25;BTCUSDT;1h;knn;instancehardnessthreshold;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_24p'];91.74857473293552;[CAI_1.0=0.64][ESTAVEL=0.14][SOBE_1.0=0.31]
2023-10-15 15:25:50;BTCUSDT;1h;knn;repeatededitednearestneighbours;1.0;24;['open_time', 'status', 'quote_asset_volume', 'number_of_trades', 'taker_buy_quote_asset_volume', 'ema_24p', 'ema_200p'];91.81112326538552;[CAI_1.0=0.48][ESTAVEL=0.38][SOBE_1.0=0.33]
2023-10-15 11:38:20;BTCUSDT;1h;knn;repeatededitednearestneighbours;1.0;24;['open_time', 'status', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'rsi'];92.09858621451416;[CAI_1.0=0.32][ESTAVEL=0.57][SOBE_1.0=0.26]
2023-10-15 17:35:30;BTCUSDT;1h;knn;allknn;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'rsi', 'ema_24p', 'ema_200p'];92.3725796671695;[CAI_1.0=0.47][ESTAVEL=0.23][SOBE_1.0=0.43]
2023-10-14 18:58:51;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'ema_24p'];92.62059908633468;[CAI_1.0=0.00][ESTAVEL=0.99][SOBE_1.0=0.00]
2023-10-14 21:18:36;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'taker_buy_quote_asset_volume'];92.7292053438524;[CAI_1.0=0.04][ESTAVEL=0.75][SOBE_1.0=0.08]
2023-10-15 12:35:43;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'close', 'volume', 'quote_asset_volume', 'taker_buy_quote_asset_volume', 'ema_200p'];92.76579020987649;[CAI_1.0=0.23][ESTAVEL=0.46][SOBE_1.0=0.36]
2023-10-15 01:58:26;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'taker_buy_quote_asset_volume', 'ema_24p'];92.81241732494529;[CAI_1.0=0.04][ESTAVEL=0.75][SOBE_1.0=0.08]
2023-10-15 08:44:24;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'number_of_trades', 'ema_24p', 'ema_200p'];93.20191423804982;[CAI_1.0=0.01][ESTAVEL=0.88][SOBE_1.0=0.05]
2023-10-15 00:06:53;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume'];93.2228710307116;[CAI_1.0=0.13][ESTAVEL=0.52][SOBE_1.0=0.09]
2023-10-15 18:18:12;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'rsi', 'ema_200p'];93.41883476356372;[CAI_1.0=0.25][ESTAVEL=0.51][SOBE_1.0=0.36]
2023-10-14 18:53:37;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'rsi'];93.86111241737208;[CAI_1.0=0.16][ESTAVEL=0.53][SOBE_1.0=0.10]
2023-10-15 15:12:30;BTCUSDT;1h;knn;repeatededitednearestneighbours;1.0;24;['open_time', 'status', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'rsi'];94.03669305342181;[CAI_1.0=0.34][ESTAVEL=0.60][SOBE_1.0=0.25]
2023-10-15 05:09:58;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'close', 'volume', 'number_of_trades', 'rsi'];94.54376890882544;[CAI_1.0=0.38][ESTAVEL=0.32][SOBE_1.0=0.45]
2023-10-15 05:35:06;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'taker_buy_base_asset_volume', 'ema_24p'];95.51335114740684;[CAI_1.0=0.07][ESTAVEL=0.52][SOBE_1.0=0.19]
2023-10-15 07:20:57;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'taker_buy_quote_asset_volume', 'ema_24p'];95.5155994499844;[CAI_1.0=0.03][ESTAVEL=0.78][SOBE_1.0=0.08]
2023-10-15 02:32:08;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'number_of_trades', 'taker_buy_base_asset_volume', 'rsi'];95.68606865641205;[CAI_1.0=0.17][ESTAVEL=0.57][SOBE_1.0=0.12]
2023-10-15 13:13:02;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'close', 'volume', 'taker_buy_quote_asset_volume', 'ema_24p', 'ema_200p'];96.11542200410962;[CAI_1.0=0.44][ESTAVEL=0.40][SOBE_1.0=0.28]
2023-10-15 17:08:40;BTCUSDT;1h;knn;repeatededitednearestneighbours;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_24p'];96.27951614154932;[CAI_1.0=0.38][ESTAVEL=0.40][SOBE_1.0=0.27]
2023-10-15 10:01:28;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'number_of_trades', 'rsi'];96.4296748591702;[CAI_1.0=0.09][ESTAVEL=0.65][SOBE_1.0=0.08]
2023-10-15 03:28:37;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_24p'];96.9630409149816;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 03:34:08;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_200p'];97.05678783357143;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-14 16:48:33;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume'];97.15183776619573;[CAI_1.0=0.12][ESTAVEL=0.55][SOBE_1.0=0.09]
2023-10-15 15:45:36;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'rsi', 'ema_24p', 'ema_200p'];98.38173236320775;[CAI_1.0=0.40][ESTAVEL=0.40][SOBE_1.0=0.37]
2023-10-15 01:07:48;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'number_of_trades', 'taker_buy_quote_asset_volume'];98.38871622040617;[CAI_1.0=0.12][ESTAVEL=0.60][SOBE_1.0=0.07]
2023-10-15 02:15:45;BTCUSDT;1h;knn;smote;1.0;24;['open_time', 'status', 'quote_asset_volume', 'rsi', 'ema_200p'];98.45059466766963;[CAI_1.0=0.40][ESTAVEL=0.35][SOBE_1.0=0.39]
2023-10-14 19:55:38;BTCUSDT;1h;knn;editednearestneighborus;1.0;24;['open_time', 'status', 'taker_buy_quote_asset_volume', 'rsi'];98.69468264797436;[CAI_1.0=0.35][ESTAVEL=0.57][SOBE_1.0=0.25]
2023-10-14 19:55:42;BTCUSDT;1h;knn;repeatededitednearestneighbours;1.0;24;['open_time', 'status', 'taker_buy_quote_asset_volume', 'rsi'];98.69468264797436;[CAI_1.0=0.35][ESTAVEL=0.57][SOBE_1.0=0.25]
2023-10-14 23:09:57;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'taker_buy_base_asset_volume'];99.30492893230348;[CAI_1.0=0.12][ESTAVEL=0.54][SOBE_1.0=0.08]
2023-10-15 01:41:36;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'ema_24p'];99.33049221499836;[CAI_1.0=0.00][ESTAVEL=0.99][SOBE_1.0=0.00]
2023-10-15 03:05:06;BTCUSDT;1h;knn;smotetomek;1.0;24;['open_time', 'status', 'number_of_trades', 'taker_buy_quote_asset_volume', 'ema_200p'];99.48090653100112;[CAI_1.0=0.41][ESTAVEL=0.31][SOBE_1.0=0.37]
2023-10-15 08:27:11;BTCUSDT;1h;knn;smote;1.0;24;['open_time', 'status', 'close', 'number_of_trades', 'taker_buy_quote_asset_volume', 'ema_200p'];99.49834831041056;[CAI_1.0=0.44][ESTAVEL=0.33][SOBE_1.0=0.36]
2023-10-15 05:40:53;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'taker_buy_base_asset_volume', 'ema_200p'];99.51449049834092;[CAI_1.0=0.06][ESTAVEL=0.42][SOBE_1.0=0.31]
2023-10-14 23:32:23;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'ema_200p'];99.53904569619914;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 01:47:15;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'ema_200p'];99.61493322951284;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 02:53:44;BTCUSDT;1h;knn;svmsmote;1.0;24;['open_time', 'status', 'number_of_trades', 'taker_buy_quote_asset_volume', 'rsi'];99.85949174988328;[CAI_1.0=0.48][ESTAVEL=0.19][SOBE_1.0=0.43]
2023-10-15 19:02:29;BTCUSDT;1h;knn;repeatededitednearestneighbours;1.0;24;['open_time', 'status', 'close', 'volume', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_200p'];99.9033751385905;[CAI_1.0=0.39][ESTAVEL=0.40][SOBE_1.0=0.28]
2023-10-15 15:15:40;BTCUSDT;1h;knn;instancehardnessthreshold;1.0;24;['open_time', 'status', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_200p'];99.9622000790959;[CAI_1.0=0.54][ESTAVEL=0.14][SOBE_1.0=0.32]
2023-10-15 04:41:25;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'quote_asset_volume', 'ema_24p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
